,index,x_cord,y_cord,del_time
820,820,53,21,0.4611015319824219
821,821,56,24,0.4611015319824219
822,822,53,24,0.4611015319824219
823,823,51,16,0.4611015319824219
824,824,53,21,0.4611015319824219
825,825,51,17,0.4611015319824219
826,826,51,26,0.4611015319824219
827,827,49,36,0.4611015319824219
828,828,46,38,0.4611015319824219
829,829,45,38,0.4611015319824219
830,830,45,40,0.4611015319824219
831,831,33,50,0.4611015319824219
832,832,50,32,0.4611015319824219
833,833,63,30,0.4611015319824219
834,834,34,32,0.4611015319824219
835,835,50,13,0.4611015319824219
836,836,49,14,0.4611015319824219
837,837,40,13,0.4611015319824219
838,838,43,15,0.4611015319824219
839,839,42,17,0.4611015319824219
840,840,40,15,0.4611015319824219
841,841,40,13,0.4611015319824219
842,842,40,13,0.4611015319824219
843,843,42,13,0.4611015319824219
844,844,50,13,0.4611015319824219
845,845,52,30,0.4611015319824219
846,846,44,38,0.4611015319824219
847,847,41,41,0.4611015319824219
848,848,42,42,0.4611015319824219
849,849,40,42,0.4611015319824219
850,850,38,41,0.4611015319824219
851,851,44,41,0.4611015319824219
852,852,38,43,0.4611015319824219
853,853,54,18,0.4611015319824219
854,854,51,17,0.4611015319824219
855,855,53,19,0.4611015319824219
856,856,48,14,0.4611015319824219
857,857,42,9,0.4611015319824219
858,858,41,11,0.4611015319824219
859,859,39,9,0.4611015319824219
860,860,40,10,0.4611015319824219
861,861,40,9,0.4611015319824219
862,862,39,9,0.4611015319824219
863,863,46,12,0.4611015319824219
864,864,53,18,0.4611015319824219
865,865,50,29,0.4611015319824219
866,866,60,10,0.4611015319824219
867,867,44,22,0.4611015319824219
868,868,45,22,0.4611015319824219
869,869,24,24,0.4611015319824219
870,870,35,47,0.4611015319824219
871,871,38,46,0.4611015319824219
872,872,34,43,0.4611015319824219
873,873,23,26,0.4611015319824219
874,874,21,25,0.4611015319824219
875,875,24,25,0.4611015319824219
876,876,24,26,0.4611015319824219
877,877,22,24,0.4611015319824219
878,878,23,27,0.4611015319824219
879,879,22,22,0.4611015319824219
880,880,21,25,0.4611015319824219
881,881,22,25,0.4611015319824219
882,882,22,24,0.4611015319824219
883,883,21,25,0.4611015319824219
884,884,21,26,0.4611015319824219
885,885,21,25,0.4611015319824219
886,886,21,24,0.4611015319824219
887,887,23,19,0.4611015319824219
888,888,22,24,0.4611015319824219
889,889,22,24,0.4611015319824219
890,890,22,25,0.4611015319824219
891,891,20,26,0.4611015319824219
892,892,24,29,0.4611015319824219
893,893,26,33,0.4611015319824219
894,894,27,35,0.4611015319824219
895,895,28,34,0.4611015319824219
896,896,29,34,0.4611015319824219
897,897,20,34,0.4611015319824219
898,898,19,27,0.4611015319824219
899,899,24,25,0.4611015319824219
900,900,25,21,0.4611015319824219
901,901,26,24,0.4611015319824219
902,902,24,23,0.4611015319824219
903,903,15,25,0.4611015319824219
904,904,16,30,0.4611015319824219
905,905,21,26,0.4611015319824219
906,906,16,26,0.4611015319824219
907,907,17,25,0.4611015319824219
908,908,24,22,0.4611015319824219
909,909,26,24,0.4611015319824219
910,910,25,25,0.4611015319824219
911,911,26,25,0.4611015319824219
912,912,25,25,0.4611015319824219
913,913,16,26,0.4611015319824219
914,914,20,29,0.4611015319824219
915,915,24,31,0.4611015319824219
916,916,25,33,0.4611015319824219
917,917,24,32,0.4611015319824219
918,918,24,32,0.4611015319824219
919,919,24,33,0.4611015319824219
920,920,24,32,0.4611015319824219
921,921,24,34,0.4611015319824219
922,922,24,31,0.4611015319824219
923,923,24,33,0.4611015319824219
924,924,24,30,0.4611015319824219
925,925,19,27,0.4611015319824219
926,926,18,26,0.4611015319824219
927,927,24,25,0.4611015319824219
928,928,24,25,0.4611015319824219
929,929,24,24,0.4611015319824219
930,930,24,25,0.4611015319824219
931,931,24,26,0.4611015319824219
932,932,24,27,0.4611015319824219
933,933,24,26,0.4611015319824219
934,934,24,25,0.4611015319824219
935,935,17,27,0.4611015319824219
936,936,24,26,0.4611015319824219
937,937,17,26,0.4611015319824219
938,938,17,26,0.4611015319824219
939,939,19,26,0.4611015319824219
940,940,20,31,0.4611015319824219
941,941,24,30,0.4611015319824219
942,942,24,29,0.4611015319824219
943,943,24,31,0.4611015319824219
944,944,24,31,0.4611015319824219
945,945,18,29,0.4611015319824219
946,946,18,28,0.4611015319824219
947,947,16,30,0.4611015319824219
948,948,18,26,0.4611015319824219
949,949,19,29,0.4611015319824219
950,950,19,30,0.4611015319824219
951,951,19,30,0.4611015319824219
952,952,19,31,0.4611015319824219
953,953,19,32,0.4611015319824219
954,954,18,29,0.4611015319824219
955,955,17,29,0.4611015319824219
956,956,18,28,0.4611015319824219
957,957,18,28,0.4611015319824219
958,958,18,29,0.4611015319824219
959,959,18,27,0.4611015319824219
960,960,19,27,0.4611015319824219
961,961,18,29,0.4611015319824219
962,962,23,27,0.4611015319824219
963,963,23,27,0.4611015319824219
964,964,23,27,0.4611015319824219
965,965,24,25,0.4611015319824219
966,966,24,25,0.4611015319824219
967,967,24,26,0.4611015319824219
968,968,24,25,0.4611015319824219
969,969,27,25,0.4611015319824219
970,970,24,25,0.4611015319824219
971,971,28,25,0.4611015319824219
972,972,28,25,0.4611015319824219
973,973,29,25,0.4611015319824219
974,974,30,26,0.4611015319824219
975,975,24,25,0.4611015319824219
976,976,24,25,0.4611015319824219
977,977,23,27,0.4611015319824219
978,978,23,27,0.4611015319824219
979,979,23,26,0.4611015319824219
980,980,23,27,0.4611015319824219
981,981,19,30,0.4611015319824219
982,982,23,31,0.4611015319824219
983,983,25,32,0.4611015319824219
984,984,28,34,0.4611015319824219
985,985,32,36,0.4611015319824219
986,986,32,36,0.4611015319824219
987,987,32,36,0.4611015319824219
988,988,28,35,0.4611015319824219
989,989,29,34,0.4611015319824219
990,990,23,32,0.4611015319824219
991,991,23,29,0.4611015319824219
992,992,23,27,0.4611015319824219
993,993,23,26,0.4611015319824219
994,994,24,26,0.4611015319824219
995,995,29,25,0.4611015319824219
996,996,29,25,0.4611015319824219
997,997,32,25,0.4611015319824219
998,998,32,25,0.4611015319824219
999,999,32,25,0.4611015319824219
1000,1000,32,25,0.4611015319824219
1001,1001,32,24,0.4611015319824219
1002,1002,30,25,0.4611015319824219
1003,1003,28,25,0.4611015319824219
1004,1004,23,26,0.4611015319824219
1005,1005,23,30,0.4611015319824219
1006,1006,19,30,0.4611015319824219
1007,1007,23,31,0.4611015319824219
1008,1008,25,32,0.4611015319824219
1009,1009,28,34,0.4611015319824219
1010,1010,26,34,0.4611015319824219
1011,1011,27,34,0.4611015319824219
1012,1012,28,34,0.4611015319824219
1013,1013,28,34,0.4611015319824219
1014,1014,26,34,0.4611015319824219
1015,1015,23,31,0.4611015319824219
1016,1016,20,31,0.4611015319824219
1017,1017,23,28,0.4611015319824219
1018,1018,23,26,0.4611015319824219
1019,1019,30,25,0.4611015319824219
1020,1020,32,25,0.4611015319824219
1021,1021,31,25,0.4611015319824219
1022,1022,30,24,0.4611015319824219
1023,1023,31,24,0.4611015319824219
1024,1024,28,25,0.4611015319824219
1025,1025,28,26,0.4611015319824219
1026,1026,24,27,0.4611015319824219
1027,1027,23,26,0.4611015319824219
1028,1028,23,27,0.4611015319824219
1029,1029,23,29,0.4611015319824219
1030,1030,19,31,0.4611015319824219
1031,1031,23,32,0.4611015319824219
1032,1032,24,31,0.4611015319824219
1033,1033,24,33,0.4611015319824219
1034,1034,25,34,0.4611015319824219
1035,1035,24,33,0.4611015319824219
1036,1036,24,32,0.4611015319824219
1037,1037,23,32,0.4611015319824219
1038,1038,23,30,0.4611015319824219
1039,1039,23,32,0.4611015319824219
1040,1040,19,30,0.4611015319824219
1041,1041,17,29,0.4611015319824219
1042,1042,23,25,0.4611015319824219
1043,1043,23,26,0.4611015319824219
1044,1044,24,25,0.4611015319824219
1045,1045,28,25,0.4611015319824219
1046,1046,31,25,0.4611015319824219
1047,1047,30,25,0.4611015319824219
1048,1048,28,25,0.4611015319824219
1049,1049,29,25,0.4611015319824219
1050,1050,24,25,0.4611015319824219
1051,1051,24,25,0.4611015319824219
1052,1052,23,26,0.4611015319824219
1053,1053,23,29,0.4611015319824219
1054,1054,23,28,0.4611015319824219
1055,1055,23,29,0.4611015319824219
1056,1056,19,30,0.4611015319824219
1057,1057,23,31,0.4611015319824219
1058,1058,23,32,0.4611015319824219
1059,1059,24,32,0.4611015319824219
1060,1060,27,33,0.4611015319824219
1061,1061,25,32,0.4611015319824219
1062,1062,25,33,0.4611015319824219
1063,1063,26,32,0.4611015319824219
1064,1064,24,31,0.4611015319824219
1065,1065,23,31,0.4611015319824219
1066,1066,23,30,0.4611015319824219
1067,1067,19,28,0.4611015319824219
1068,1068,23,27,0.4611015319824219
1069,1069,23,25,0.4611015319824219
1070,1070,24,25,0.4611015319824219
1071,1071,28,25,0.4611015319824219
1072,1072,31,25,0.4611015319824219
1073,1073,29,24,0.4611015319824219
1074,1074,30,25,0.4611015319824219
1075,1075,32,25,0.4611015319824219
1076,1076,28,25,0.4611015319824219
1077,1077,27,25,0.4611015319824219
1078,1078,24,26,0.4611015319824219
1079,1079,23,28,0.4611015319824219
1080,1080,23,28,0.4611015319824219
1081,1081,19,32,0.4611015319824219
1082,1082,20,31,0.4611015319824219
1083,1083,23,32,0.4611015319824219
1084,1084,23,32,0.4611015319824219
1085,1085,24,32,0.4611015319824219
1086,1086,25,32,0.4611015319824219
1087,1087,24,32,0.4611015319824219
1088,1088,24,31,0.4611015319824219
1089,1089,23,32,0.4611015319824219
1090,1090,20,30,0.4611015319824219
1091,1091,18,27,0.4611015319824219
1092,1092,23,28,0.4611015319824219
1093,1093,23,25,0.4611015319824219
1094,1094,24,25,0.4611015319824219
1095,1095,28,25,0.4611015319824219
1096,1096,28,25,0.4611015319824219
1097,1097,28,24,0.4611015319824219
1098,1098,24,26,0.4611015319824219
1099,1099,23,25,0.4611015319824219
1100,1100,23,26,0.4611015319824219
1101,1101,19,31,0.4611015319824219
1102,1102,23,30,0.4611015319824219
1103,1103,26,34,0.4611015319824219
1104,1104,28,34,0.4611015319824219
1105,1105,28,35,0.4611015319824219
1106,1106,24,34,0.4611015319824219
1107,1107,23,31,0.4611015319824219
1108,1108,23,28,0.4611015319824219
1109,1109,23,25,0.4611015319824219
1110,1110,24,26,0.4611015319824219
1111,1111,24,25,0.4611015319824219
1112,1112,23,26,0.4611015319824219
1113,1113,23,26,0.4611015319824219
1114,1114,23,28,0.4611015319824219
1115,1115,23,28,0.4611015319824219
1116,1116,23,28,0.4611015319824219
1117,1117,23,27,0.4611015319824219
1118,1118,24,25,0.4611015319824219
1119,1119,24,25,0.4611015319824219
1120,1120,24,25,0.4611015319824219
1121,1121,23,25,0.4611015319824219
1122,1122,23,27,0.4611015319824219
1123,1123,23,27,0.4611015319824219
1124,1124,16,32,0.4611015319824219
1125,1125,17,30,0.4611015319824219
1126,1126,19,30,0.4611015319824219
1127,1127,23,26,0.4611015319824219
1128,1128,23,29,0.4611015319824219
1129,1129,23,32,0.4611015319824219
1130,1130,19,28,0.4611015319824219
1131,1131,23,32,0.4611015319824219
1132,1132,23,32,0.4611015319824219
1133,1133,24,31,0.4611015319824219
1134,1134,23,31,0.4611015319824219
1135,1135,20,30,0.4611015319824219
1136,1136,16,26,0.4611015319824219
1137,1137,23,28,0.4611015319824219
1138,1138,23,28,0.4611015319824219
1139,1139,23,28,0.4611015319824219
1140,1140,17,27,0.4611015319824219
1141,1141,23,29,0.4611015319824219
1142,1142,23,27,0.4611015319824219
1143,1143,23,26,0.4611015319824219
1144,1144,23,26,0.4611015319824219
1145,1145,24,24,0.4611015319824219
1146,1146,24,24,0.4611015319824219
1147,1147,24,25,0.4611015319824219
1148,1148,23,26,0.4611015319824219
1149,1149,23,28,0.4611015319824219
1150,1150,19,32,0.4611015319824219
1151,1151,23,30,0.4611015319824219
1152,1152,23,30,0.4611015319824219
1153,1153,23,30,0.4611015319824219
1154,1154,23,31,0.4611015319824219
1155,1155,21,31,0.4611015319824219
1156,1156,20,32,0.4611015319824219
1157,1157,20,29,0.4611015319824219
1158,1158,23,32,0.4611015319824219
1159,1159,23,30,0.4611015319824219
1160,1160,20,32,0.4611015319824219
1161,1161,19,32,0.4611015319824219
1162,1162,23,26,0.4611015319824219
1163,1163,23,26,0.4611015319824219
1164,1164,24,27,0.4611015319824219
1165,1165,24,25,0.4611015319824219
1166,1166,24,25,0.4611015319824219
1167,1167,24,25,0.4611015319824219
1168,1168,23,26,0.4611015319824219
1169,1169,23,25,0.4611015319824219
1170,1170,23,25,0.4611015319824219
1171,1171,23,25,0.4611015319824219
1172,1172,23,25,0.4611015319824219
1173,1173,23,28,0.4611015319824219
1174,1174,19,27,0.4611015319824219
1175,1175,18,28,0.4611015319824219
1176,1176,23,30,0.4611015319824219
1177,1177,23,32,0.4611015319824219
1178,1178,23,30,0.4611015319824219
1179,1179,23,31,0.4611015319824219
1180,1180,23,31,0.4611015319824219
1181,1181,19,29,0.4611015319824219
1182,1182,23,28,0.4611015319824219
1183,1183,23,30,0.4611015319824219
1184,1184,23,30,0.4611015319824219
1185,1185,23,27,0.4611015319824219
1186,1186,23,28,0.4611015319824219
1187,1187,17,29,0.4611015319824219
1188,1188,23,28,0.4611015319824219
1189,1189,23,26,0.4611015319824219
1190,1190,23,25,0.4611015319824219
1191,1191,23,27,0.4611015319824219
1192,1192,23,25,0.4611015319824219
1193,1193,23,26,0.4611015319824219
1194,1194,23,26,0.4611015319824219
1195,1195,23,27,0.4611015319824219
1196,1196,23,26,0.4611015319824219
1197,1197,24,26,0.4611015319824219
1198,1198,24,25,0.4611015319824219
1199,1199,24,25,0.4611015319824219
1200,1200,23,26,0.4611015319824219
1201,1201,23,26,0.4611015319824219
1202,1202,16,29,0.4611015319824219
1203,1203,19,30,0.4611015319824219
1204,1204,23,29,0.4611015319824219
1205,1205,23,32,0.4611015319824219
1206,1206,23,32,0.4611015319824219
1207,1207,23,31,0.4611015319824219
1208,1208,19,30,0.4611015319824219
1209,1209,16,28,0.4611015319824219
1210,1210,17,27,0.4611015319824219
1211,1211,23,30,0.4611015319824219
1212,1212,23,26,0.4611015319824219
1213,1213,23,25,0.4611015319824219
1214,1214,23,25,0.4611015319824219
1215,1215,23,26,0.4611015319824219
1216,1216,24,24,0.4611015319824219
1217,1217,24,25,0.4611015319824219
1218,1218,28,25,0.4611015319824219
1219,1219,28,24,0.4611015319824219
1220,1220,28,25,0.4611015319824219
1221,1221,24,25,0.4611015319824219
1222,1222,24,25,0.4611015319824219
1223,1223,24,28,0.4611015319824219
1224,1224,24,28,0.4611015319824219
1225,1225,18,27,0.4611015319824219
1226,1226,19,29,0.4611015319824219
1227,1227,19,30,0.4611015319824219
1228,1228,23,29,0.4611015319824219
1229,1229,24,30,0.4611015319824219
1230,1230,24,31,0.4611015319824219
1231,1231,23,30,0.4611015319824219
1232,1232,23,30,0.4611015319824219
1233,1233,20,29,0.4611015319824219
1234,1234,18,31,0.4611015319824219
1235,1235,23,27,0.4611015319824219
1236,1236,24,26,0.4611015319824219
1237,1237,24,25,0.4611015319824219
1238,1238,24,25,0.4611015319824219
1239,1239,28,25,0.4611015319824219
1240,1240,28,24,0.4611015319824219
1241,1241,28,24,0.4611015319824219
1242,1242,25,24,0.4611015319824219
1243,1243,24,25,0.4611015319824219
1244,1244,24,25,0.4611015319824219
1245,1245,24,24,0.4611015319824219
1246,1246,24,25,0.4611015319824219
1247,1247,24,26,0.4611015319824219
1248,1248,23,25,0.4611015319824219
1249,1249,23,26,0.4611015319824219
1250,1250,24,27,0.4611015319824219
1251,1251,23,28,0.4611015319824219
1252,1252,17,27,0.4611015319824219
1253,1253,18,29,0.4611015319824219
1254,1254,18,27,0.4611015319824219
1255,1255,16,26,0.4611015319824219
1256,1256,16,29,0.4611015319824219
1257,1257,16,28,0.4611015319824219
1258,1258,20,28,0.4611015319824219
1259,1259,18,31,0.4611015319824219
1260,1260,18,27,0.4611015319824219
1261,1261,16,26,0.4611015319824219
1262,1262,24,27,0.4611015319824219
1263,1263,23,25,0.4611015319824219
1264,1264,23,27,0.4611015319824219
1265,1265,24,25,0.4611015319824219
1266,1266,24,25,0.4611015319824219
1267,1267,24,25,0.4611015319824219
1268,1268,27,25,0.4611015319824219
1269,1269,25,25,0.4611015319824219
1270,1270,30,24,0.4611015319824219
1271,1271,30,23,0.4611015319824219
1272,1272,30,25,0.4611015319824219
1273,1273,29,24,0.4611015319824219
1274,1274,29,24,0.4611015319824219
1275,1275,29,25,0.4611015319824219
1276,1276,24,25,0.4611015319824219
1277,1277,24,26,0.4611015319824219
1278,1278,24,25,0.4611015319824219
1279,1279,17,26,0.4611015319824219
1280,1280,19,27,0.4611015319824219
1281,1281,19,29,0.4611015319824219
1282,1282,19,27,0.4611015319824219
1283,1283,18,27,0.4611015319824219
1284,1284,19,27,0.4611015319824219
1285,1285,19,27,0.4611015319824219
1286,1286,16,28,0.4611015319824219
1287,1287,17,26,0.4611015319824219
1288,1288,24,25,0.4611015319824219
1289,1289,24,25,0.4611015319824219
1290,1290,24,25,0.4611015319824219
1291,1291,24,24,0.4611015319824219
1292,1292,29,24,0.4611015319824219
1293,1293,30,24,0.4611015319824219
1294,1294,28,24,0.4611015319824219
1295,1295,28,25,0.4611015319824219
1296,1296,24,25,0.4611015319824219
1297,1297,24,26,0.4611015319824219
1298,1298,24,25,0.4611015319824219
1299,1299,24,25,0.4611015319824219
1300,1300,24,24,0.4611015319824219
1301,1301,24,25,0.4611015319824219
1302,1302,23,26,0.4611015319824219
1303,1303,23,26,0.4611015319824219
1304,1304,24,27,0.4611015319824219
1305,1305,24,28,0.4611015319824219
1306,1306,23,26,0.4611015319824219
1307,1307,24,26,0.4611015319824219
1308,1308,24,25,0.4611015319824219
1309,1309,24,25,0.4611015319824219
1310,1310,24,26,0.4611015319824219
1311,1311,24,25,0.4611015319824219
1312,1312,24,25,0.4611015319824219
1313,1313,24,25,0.4611015319824219
1314,1314,24,25,0.4611015319824219
1315,1315,24,25,0.4611015319824219
1316,1316,24,25,0.4611015319824219
1317,1317,25,24,0.4611015319824219
1318,1318,24,25,0.4611015319824219
1319,1319,24,24,0.4611015319824219
1320,1320,24,25,0.4611015319824219
1321,1321,24,25,0.4611015319824219
1322,1322,24,25,0.4611015319824219
1323,1323,24,25,0.4611015319824219
1324,1324,24,25,0.4611015319824219
1325,1325,24,25,0.4611015319824219
1326,1326,24,25,0.4611015319824219
1327,1327,24,25,0.4611015319824219
1328,1328,24,25,0.4611015319824219
1329,1329,24,25,0.4611015319824219
1330,1330,24,24,0.4611015319824219
1331,1331,24,25,0.4611015319824219
1332,1332,24,25,0.4611015319824219
1333,1333,24,25,0.4611015319824219
1334,1334,24,25,0.4611015319824219
1335,1335,24,27,0.4611015319824219
1336,1336,24,25,0.4611015319824219
1337,1337,24,25,0.4611015319824219
1338,1338,24,24,0.4611015319824219
1339,1339,24,25,0.4611015319824219
1340,1340,24,25,0.4611015319824219
1341,1341,24,24,0.4611015319824219
1342,1342,25,25,0.4611015319824219
1343,1343,27,24,0.4611015319824219
1344,1344,29,25,0.4611015319824219
1345,1345,28,24,0.4611015319824219
1346,1346,29,24,0.4611015319824219
1347,1347,32,24,0.4611015319824219
1348,1348,29,24,0.4611015319824219
